"reg";"cl_age90";"jour";"hosp";"rea";"HospConv";"SSR_USLD";"autres";"rad";"dc"
"24";"09";2020-03-20;0;0;NA;NA;NA;0;0
"24";"19";2020-03-20;0;0;NA;NA;NA;0;0
"24";"29";2020-03-20;1;0;NA;NA;NA;0;0
"24";"39";2020-03-20;1;0;NA;NA;NA;0;0
"24";"49";2020-03-20;2;0;NA;NA;NA;0;0
"24";"59";2020-03-20;5;2;NA;NA;NA;2;0
"24";"69";2020-03-20;16;4;NA;NA;NA;0;0
"24";"79";2020-03-20;16;6;NA;NA;NA;0;1
"24";"89";2020-03-20;11;1;NA;NA;NA;0;1
"24";"90";2020-03-20;6;0;NA;NA;NA;0;0
"27";"0";2020-03-20;270;71;NA;NA;NA;68;22
"27";"09";2020-03-20;0;0;NA;NA;NA;0;0
"27";"19";2020-03-20;0;0;NA;NA;NA;1;0
"27";"29";2020-03-20;2;1;NA;NA;NA;8;0
"27";"39";2020-03-20;6;1;NA;NA;NA;6;0
"27";"49";2020-03-20;13;3;NA;NA;NA;6;0
"27";"59";2020-03-20;30;12;NA;NA;NA;13;1
"27";"69";2020-03-20;61;22;NA;NA;NA;4;1
"27";"79";2020-03-20;60;19;NA;NA;NA;8;7
"27";"89";2020-03-20;69;13;NA;NA;NA;14;10
"27";"90";2020-03-20;29;0;NA;NA;NA;7;3
"28";"0";2020-03-20;71;13;NA;NA;NA;14;7
"28";"09";2020-03-20;0;0;NA;NA;NA;0;0
"28";"19";2020-03-20;0;0;NA;NA;NA;0;0
"28";"29";2020-03-20;1;0;NA;NA;NA;2;0
"28";"39";2020-03-20;2;1;NA;NA;NA;0;0
"28";"49";2020-03-20;4;0;NA;NA;NA;2;0
"28";"59";2020-03-20;8;1;NA;NA;NA;4;0
"28";"69";2020-03-20;13;6;NA;NA;NA;4;1
"28";"79";2020-03-20;21;3;NA;NA;NA;1;1
"28";"89";2020-03-20;17;2;NA;NA;NA;1;4
"28";"90";2020-03-20;5;0;NA;NA;NA;0;1
"32";"0";2020-03-20;432;136;NA;NA;NA;156;51
"32";"09";2020-03-20;7;0;NA;NA;NA;19;0
"32";"19";2020-03-20;4;1;NA;NA;NA;5;0
"32";"29";2020-03-20;15;1;NA;NA;NA;11;0
"32";"39";2020-03-20;19;7;NA;NA;NA;26;0
"32";"49";2020-03-20;28;6;NA;NA;NA;25;0
"32";"59";2020-03-20;48;23;NA;NA;NA;23;0
"32";"69";2020-03-20;78;42;NA;NA;NA;10;7
"32";"79";2020-03-20;97;45;NA;NA;NA;14;17
"32";"89";2020-03-20;103;10;NA;NA;NA;13;23
"32";"90";2020-03-20;32;0;NA;NA;NA;7;4
"44";"0";2020-03-20;1364;294;NA;NA;NA;284;183
"44";"09";2020-03-20;7;0;NA;NA;NA;40;0
"44";"19";2020-03-20;1;1;NA;NA;NA;5;0
"44";"29";2020-03-20;13;1;NA;NA;NA;15;0
"44";"39";2020-03-20;34;10;NA;NA;NA;16;0
"44";"49";2020-03-20;67;23;NA;NA;NA;21;2
"44";"59";2020-03-20;146;50;NA;NA;NA;44;5
"44";"69";2020-03-20;279;93;NA;NA;NA;40;14
"44";"79";2020-03-20;339;91;NA;NA;NA;42;33
"44";"89";2020-03-20;309;19;NA;NA;NA;34;87
"44";"90";2020-03-20;111;0;NA;NA;NA;13;40
"52";"0";2020-03-20;73;17;NA;NA;NA;62;1
"52";"09";2020-03-20;0;0;NA;NA;NA;0;0
"52";"19";2020-03-20;0;0;NA;NA;NA;0;0
"52";"29";2020-03-20;0;0;NA;NA;NA;8;0
"52";"39";2020-03-20;0;0;NA;NA;NA;4;0
"52";"49";2020-03-20;4;1;NA;NA;NA;15;0
"52";"59";2020-03-20;8;2;NA;NA;NA;11;0
"52";"69";2020-03-20;16;5;NA;NA;NA;15;0
"52";"79";2020-03-20;21;6;NA;NA;NA;5;0
"52";"89";2020-03-20;15;3;NA;NA;NA;4;0
"52";"90";2020-03-20;8;0;NA;NA;NA;0;1
"53";"0";2020-03-20;94;25;NA;NA;NA;55;12
"53";"09";2020-03-20;0;0;NA;NA;NA;2;0
"53";"19";2020-03-20;0;0;NA;NA;NA;0;0
"53";"29";2020-03-20;1;0;NA;NA;NA;3;0
"53";"39";2020-03-20;4;2;NA;NA;NA;4;0
"53";"49";2020-03-20;2;0;NA;NA;NA;1;0
"53";"59";2020-03-20;10;4;NA;NA;NA;10;0
"53";"69";2020-03-20;15;0;NA;NA;NA;14;1
"53";"79";2020-03-20;24;12;NA;NA;NA;16;1
"53";"89";2020-03-20;30;7;NA;NA;NA;4;6
"53";"90";2020-03-20;7;0;NA;NA;NA;1;4
"75";"0";2020-03-20;65;15;NA;NA;NA;31;4
"75";"09";2020-03-20;0;0;NA;NA;NA;0;0
"75";"19";2020-03-20;0;0;NA;NA;NA;1;0
"75";"29";2020-03-20;3;1;NA;NA;NA;4;0
"75";"39";2020-03-20;1;0;NA;NA;NA;7;0
"75";"49";2020-03-20;3;1;NA;NA;NA;2;0
"75";"59";2020-03-20;8;2;NA;NA;NA;4;1
"75";"69";2020-03-20;11;4;NA;NA;NA;7;1
"75";"79";2020-03-20;12;5;NA;NA;NA;4;0
"75";"89";2020-03-20;21;2;NA;NA;NA;0;1
"75";"90";2020-03-20;5;0;NA;NA;NA;1;1
"76";"0";2020-03-20;183;66;NA;NA;NA;73;21
"76";"09";2020-03-20;1;0;NA;NA;NA;7;0
"76";"19";2020-03-20;0;0;NA;NA;NA;4;0
"76";"29";2020-03-20;3;0;NA;NA;NA;5;1
"76";"39";2020-03-20;4;1;NA;NA;NA;9;0
"76";"49";2020-03-20;13;6;NA;NA;NA;7;0
"76";"59";2020-03-20;21;9;NA;NA;NA;18;1
"76";"69";2020-03-20;49;20;NA;NA;NA;4;0
"76";"79";2020-03-20;56;24;NA;NA;NA;16;5
"76";"89";2020-03-20;28;5;NA;NA;NA;2;12
"76";"90";2020-03-20;7;1;NA;NA;NA;0;2
"84";"0";2020-03-20;463;87;NA;NA;NA;179;33
"84";"09";2020-03-20;2;1;NA;NA;NA;1;0
"84";"19";2020-03-20;0;0;NA;NA;NA;2;0
"84";"29";2020-03-20;2;0;NA;NA;NA;12;0
"84";"39";2020-03-20;13;2;NA;NA;NA;19;1
"84";"49";2020-03-20;19;3;NA;NA;NA;18;0
"84";"59";2020-03-20;39;13;NA;NA;NA;27;1
"84";"69";2020-03-20;66;21;NA;NA;NA;29;1
"84";"79";2020-03-20;120;36;NA;NA;NA;41;7
"84";"89";2020-03-20;135;9;NA;NA;NA;20;14
"84";"90";2020-03-20;58;0;NA;NA;NA;8;9
"93";"0";2020-03-20;281;55;NA;NA;NA;280;11
"93";"09";2020-03-20;2;0;NA;NA;NA;5;0
"93";"19";2020-03-20;5;0;NA;NA;NA;17;0
"93";"29";2020-03-20;6;1;NA;NA;NA;41;0
"93";"39";2020-03-20;23;0;NA;NA;NA;32;0
"93";"49";2020-03-20;37;5;NA;NA;NA;53;0
"93";"59";2020-03-20;50;7;NA;NA;NA;55;0
"93";"69";2020-03-20;62;13;NA;NA;NA;37;1
"93";"79";2020-03-20;51;21;NA;NA;NA;26;2
"93";"89";2020-03-20;32;7;NA;NA;NA;13;7
"93";"90";2020-03-20;13;1;NA;NA;NA;1;1
"94";"0";2020-03-20;66;14;NA;NA;NA;33;3
"94";"09";2020-03-20;2;0;NA;NA;NA;0;0
"94";"19";2020-03-20;0;0;NA;NA;NA;1;0
"94";"29";2020-03-20;2;0;NA;NA;NA;6;0
"94";"39";2020-03-20;1;0;NA;NA;NA;6;0
"94";"49";2020-03-20;2;0;NA;NA;NA;7;0
"94";"59";2020-03-20;10;3;NA;NA;NA;5;0
"94";"69";2020-03-20;12;5;NA;NA;NA;5;1
"94";"79";2020-03-20;17;4;NA;NA;NA;1;1
"94";"89";2020-03-20;16;1;NA;NA;NA;1;0
"94";"90";2020-03-20;3;0;NA;NA;NA;1;1
"01";"0";2020-03-21;0;0;NA;NA;NA;0;0
"01";"09";2020-03-21;0;0;NA;NA;NA;0;0
"01";"19";2020-03-21;0;0;NA;NA;NA;0;0
"01";"29";2020-03-21;0;0;NA;NA;NA;0;0
"01";"39";2020-03-21;0;0;NA;NA;NA;0;0
"01";"49";2020-03-21;0;0;NA;NA;NA;0;0
"01";"59";2020-03-21;0;0;NA;NA;NA;0;0
"01";"69";2020-03-21;0;0;NA;NA;NA;0;0
"01";"79";2020-03-21;0;0;NA;NA;NA;0;0
"01";"89";2020-03-21;0;0;NA;NA;NA;0;0
"01";"90";2020-03-21;0;0;NA;NA;NA;0;0
"02";"0";2020-03-21;19;5;NA;NA;NA;0;1
"02";"09";2020-03-21;0;0;NA;NA;NA;0;0
"02";"19";2020-03-21;0;0;NA;NA;NA;0;0
"02";"29";2020-03-21;2;1;NA;NA;NA;0;0
"02";"39";2020-03-21;3;0;NA;NA;NA;0;0
"02";"49";2020-03-21;3;1;NA;NA;NA;0;0
"02";"59";2020-03-21;6;0;NA;NA;NA;0;0
"02";"69";2020-03-21;4;3;NA;NA;NA;0;0
"02";"79";2020-03-21;1;0;NA;NA;NA;0;0
"02";"89";2020-03-21;0;0;NA;NA;NA;0;1
"02";"90";2020-03-21;0;0;NA;NA;NA;0;0
"03";"0";2020-03-21;0;0;NA;NA;NA;0;0
"03";"09";2020-03-21;0;0;NA;NA;NA;0;0
"03";"19";2020-03-21;0;0;NA;NA;NA;0;0
"03";"29";2020-03-21;0;0;NA;NA;NA;0;0
"03";"39";2020-03-21;0;0;NA;NA;NA;0;0
"03";"49";2020-03-21;0;0;NA;NA;NA;0;0
"03";"59";2020-03-21;0;0;NA;NA;NA;0;0
"03";"69";2020-03-21;0;0;NA;NA;NA;0;0
"03";"79";2020-03-21;0;0;NA;NA;NA;0;0
"03";"89";2020-03-21;0;0;NA;NA;NA;0;0
"03";"90";2020-03-21;0;0;NA;NA;NA;0;0
"04";"0";2020-03-21;2;2;NA;NA;NA;0;0
"04";"09";2020-03-21;0;0;NA;NA;NA;0;0
"04";"19";2020-03-21;0;0;NA;NA;NA;0;0
"04";"29";2020-03-21;0;0;NA;NA;NA;0;0
"04";"39";2020-03-21;0;0;NA;NA;NA;0;0
"04";"49";2020-03-21;0;0;NA;NA;NA;0;0
"04";"59";2020-03-21;0;0;NA;NA;NA;0;0
"04";"69";2020-03-21;0;0;NA;NA;NA;0;0
"04";"79";2020-03-21;1;1;NA;NA;NA;0;0
"04";"89";2020-03-21;1;1;NA;NA;NA;0;0
"04";"90";2020-03-21;0;0;NA;NA;NA;0;0
"06";"0";2020-03-21;0;0;NA;NA;NA;0;0
"06";"09";2020-03-21;0;0;NA;NA;NA;0;0
"06";"19";2020-03-21;0;0;NA;NA;NA;0;0
"06";"29";2020-03-21;0;0;NA;NA;NA;0;0
"06";"39";2020-03-21;0;0;NA;NA;NA;0;0
"06";"49";2020-03-21;0;0;NA;NA;NA;0;0
"06";"59";2020-03-21;0;0;NA;NA;NA;0;0
"06";"69";2020-03-21;0;0;NA;NA;NA;0;0
"06";"79";2020-03-21;0;0;NA;NA;NA;0;0
"06";"89";2020-03-21;0;0;NA;NA;NA;0;0
"06";"90";2020-03-21;0;0;NA;NA;NA;0;0
"11";"0";2020-03-21;2178;567;NA;NA;NA;457;126
"11";"09";2020-03-21;11;3;NA;NA;NA;8;0
"11";"19";2020-03-21;7;2;NA;NA;NA;3;0
"11";"29";2020-03-21;29;7;NA;NA;NA;36;0
"11";"39";2020-03-21;120;33;NA;NA;NA;68;0
"11";"49";2020-03-21;197;60;NA;NA;NA;50;4
"11";"59";2020-03-21;374;141;NA;NA;NA;91;5
"11";"69";2020-03-21;412;132;NA;NA;NA;76;16
"11";"79";2020-03-21;440;128;NA;NA;NA;63;33
"11";"89";2020-03-21;382;53;NA;NA;NA;47;51
"11";"90";2020-03-21;162;3;NA;NA;NA;11;13
"24";"0";2020-03-21;64;15;NA;NA;NA;6;3
"24";"09";2020-03-21;0;0;NA;NA;NA;0;0
"24";"19";2020-03-21;1;0;NA;NA;NA;0;0
"24";"29";2020-03-21;1;0;NA;NA;NA;0;0
"24";"39";2020-03-21;1;0;NA;NA;NA;1;0
"24";"49";2020-03-21;3;1;NA;NA;NA;0;0
"24";"59";2020-03-21;7;2;NA;NA;NA;2;0
"24";"69";2020-03-21;14;4;NA;NA;NA;1;0
"24";"79";2020-03-21;18;7;NA;NA;NA;2;1
"24";"89";2020-03-21;12;1;NA;NA;NA;0;2
"24";"90";2020-03-21;7;0;NA;NA;NA;0;0
"27";"0";2020-03-21;297;82;NA;NA;NA;104;35
"27";"09";2020-03-21;1;0;NA;NA;NA;0;0
"27";"19";2020-03-21;0;0;NA;NA;NA;1;0
"27";"29";2020-03-21;3;1;NA;NA;NA;10;0
"27";"39";2020-03-21;8;2;NA;NA;NA;9;0
"27";"49";2020-03-21;14;4;NA;NA;NA;12;0
"27";"59";2020-03-21;35;14;NA;NA;NA;21;2
"27";"69";2020-03-21;66;25;NA;NA;NA;9;1
"27";"79";2020-03-21;70;21;NA;NA;NA;15;11
"27";"89";2020-03-21;72;14;NA;NA;NA;15;15
"27";"90";2020-03-21;27;0;NA;NA;NA;11;6
"28";"0";2020-03-21;100;22;NA;NA;NA;15;6
"28";"09";2020-03-21;0;0;NA;NA;NA;0;0
"28";"19";2020-03-21;0;0;NA;NA;NA;0;0
"28";"29";2020-03-21;1;0;NA;NA;NA;2;0
"28";"39";2020-03-21;3;1;NA;NA;NA;0;0
"28";"49";2020-03-21;7;1;NA;NA;NA;1;0
"28";"59";2020-03-21;10;1;NA;NA;NA;5;0
"28";"69";2020-03-21;18;10;NA;NA;NA;5;1
"28";"79";2020-03-21;29;6;NA;NA;NA;1;1
"28";"89";2020-03-21;24;3;NA;NA;NA;1;3
"28";"90";2020-03-21;8;0;NA;NA;NA;0;1
"32";"0";2020-03-21;439;147;NA;NA;NA;162;58
"32";"09";2020-03-21;1;0;NA;NA;NA;13;0
"32";"19";2020-03-21;3;0;NA;NA;NA;1;0
"32";"29";2020-03-21;9;2;NA;NA;NA;13;0
"32";"39";2020-03-21;14;7;NA;NA;NA;27;0
"32";"49";2020-03-21;22;8;NA;NA;NA;27;0
"32";"59";2020-03-21;50;25;NA;NA;NA;28;0
"32";"69";2020-03-21;83;43;NA;NA;NA;11;7
"32";"79";2020-03-21;112;50;NA;NA;NA;18;18
"32";"89";2020-03-21;112;11;NA;NA;NA;14;29
"32";"90";2020-03-21;32;0;NA;NA;NA;9;4
"44";"0";2020-03-21;1556;349;NA;NA;NA;355;227
"44";"09";2020-03-21;10;0;NA;NA;NA;44;0
"44";"19";2020-03-21;2;1;NA;NA;NA;5;0
"44";"29";2020-03-21;16;3;NA;NA;NA;16;0
"44";"39";2020-03-21;35;11;NA;NA;NA;23;0
"44";"49";2020-03-21;79;26;NA;NA;NA;24;2
"44";"59";2020-03-21;166;50;NA;NA;NA;54;6
"44";"69";2020-03-21;327;111;NA;NA;NA;49;18
"44";"79";2020-03-21;399;117;NA;NA;NA;58;47
"44";"89";2020-03-21;342;21;NA;NA;NA;48;100
"44";"90";2020-03-21;124;0;NA;NA;NA;18;50
"52";"0";2020-03-21;88;23;NA;NA;NA;63;3
"52";"09";2020-03-21;0;0;NA;NA;NA;0;0
"52";"19";2020-03-21;0;0;NA;NA;NA;0;0
"52";"29";2020-03-21;1;0;NA;NA;NA;7;0
"52";"39";2020-03-21;1;0;NA;NA;NA;4;0
"52";"49";2020-03-21;5;1;NA;NA;NA;14;0
"52";"59";2020-03-21;11;3;NA;NA;NA;11;0
"52";"69";2020-03-21;19;7;NA;NA;NA;15;0
"52";"79";2020-03-21;26;7;NA;NA;NA;6;0
"52";"89";2020-03-21;16;4;NA;NA;NA;5;1
"52";"90";2020-03-21;8;0;NA;NA;NA;1;2
"53";"0";2020-03-21;122;26;NA;NA;NA;55;15
"53";"09";2020-03-21;0;0;NA;NA;NA;2;0
"53";"19";2020-03-21;0;0;NA;NA;NA;0;0
"53";"29";2020-03-21;2;0;NA;NA;NA;3;0
"53";"39";2020-03-21;5;1;NA;NA;NA;4;0
"53";"49";2020-03-21;3;0;NA;NA;NA;1;0
"53";"59";2020-03-21;14;4;NA;NA;NA;10;0
"53";"69";2020-03-21;19;2;NA;NA;NA;16;1
"53";"79";2020-03-21;35;13;NA;NA;NA;14;2
"53";"89";2020-03-21;31;6;NA;NA;NA;4;8
"53";"90";2020-03-21;11;0;NA;NA;NA;1;4
"75";"0";2020-03-21;118;32;NA;NA;NA;36;5
"75";"09";2020-03-21;1;0;NA;NA;NA;0;0
"75";"19";2020-03-21;0;0;NA;NA;NA;1;0
"75";"29";2020-03-21;4;1;NA;NA;NA;4;0
"75";"39";2020-03-21;1;0;NA;NA;NA;7;0
"75";"49";2020-03-21;6;2;NA;NA;NA;4;0
"75";"59";2020-03-21;13;6;NA;NA;NA;5;1
"75";"69";2020-03-21;23;9;NA;NA;NA;8;1
"75";"79";2020-03-21;25;9;NA;NA;NA;4;0
"75";"89";2020-03-21;36;5;NA;NA;NA;1;2
"75";"90";2020-03-21;8;0;NA;NA;NA;1;1
"76";"0";2020-03-21;206;72;NA;NA;NA;96;26
"76";"09";2020-03-21;1;0;NA;NA;NA;7;0
"76";"19";2020-03-21;0;0;NA;NA;NA;4;0
"76";"29";2020-03-21;3;1;NA;NA;NA;8;1
"76";"39";2020-03-21;5;3;NA;NA;NA;11;0
"76";"49";2020-03-21;18;7;NA;NA;NA;9;0
"76";"59";2020-03-21;25;10;NA;NA;NA;23;1
"76";"69";2020-03-21;47;21;NA;NA;NA;12;1
"76";"79";2020-03-21;58;23;NA;NA;NA;19;5
"76";"89";2020-03-21;35;5;NA;NA;NA;3;15
"76";"90";2020-03-21;9;1;NA;NA;NA;0;3
"84";"0";2020-03-21;581;97;NA;NA;NA;200;40
"84";"09";2020-03-21;3;1;NA;NA;NA;1;0
"84";"19";2020-03-21;0;0;NA;NA;NA;2;0
"84";"29";2020-03-21;4;0;NA;NA;NA;12;0
"84";"39";2020-03-21;16;2;NA;NA;NA;22;1
"84";"49";2020-03-21;27;4;NA;NA;NA;23;0
"84";"59";2020-03-21;49;15;NA;NA;NA;29;1
"84";"69";2020-03-21;82;23;NA;NA;NA;35;2
"84";"79";2020-03-21;159;41;NA;NA;NA;45;10
"84";"89";2020-03-21;159;9;NA;NA;NA;22;17
"84";"90";2020-03-21;71;0;NA;NA;NA;8;9
"93";"0";2020-03-21;334;72;NA;NA;NA;312;13
"93";"09";2020-03-21;1;0;NA;NA;NA;6;0
"93";"19";2020-03-21;5;0;NA;NA;NA;17;0
"93";"29";2020-03-21;7;1;NA;NA;NA;43;0
"93";"39";2020-03-21;30;1;NA;NA;NA;38;0
"93";"49";2020-03-21;47;8;NA;NA;NA;59;0
"93";"59";2020-03-21;61;10;NA;NA;NA;60;0
"93";"69";2020-03-21;70;14;NA;NA;NA;44;1
"93";"79";2020-03-21;59;27;NA;NA;NA;29;2
"93";"89";2020-03-21;36;7;NA;NA;NA;15;9
"93";"90";2020-03-21;17;3;NA;NA;NA;1;1
"94";"0";2020-03-21;68;14;NA;NA;NA;35;4
"94";"09";2020-03-21;0;0;NA;NA;NA;2;0
"94";"19";2020-03-21;0;0;NA;NA;NA;1;0
"94";"29";2020-03-21;2;0;NA;NA;NA;7;0
"94";"39";2020-03-21;1;0;NA;NA;NA;6;0
"94";"49";2020-03-21;2;0;NA;NA;NA;7;0
"94";"59";2020-03-21;10;3;NA;NA;NA;5;0
"94";"69";2020-03-21;14;6;NA;NA;NA;5;1
"94";"79";2020-03-21;17;4;NA;NA;NA;1;2
"94";"89";2020-03-21;19;1;NA;NA;NA;0;0
"94";"90";2020-03-21;3;0;NA;NA;NA;1;1
"01";"0";2020-03-22;6;6;NA;NA;NA;0;0
"01";"09";2020-03-22;0;0;NA;NA;NA;0;0
"01";"19";2020-03-22;0;0;NA;NA;NA;0;0
"01";"29";2020-03-22;0;0;NA;NA;NA;0;0
"01";"39";2020-03-22;1;1;NA;NA;NA;0;0
"01";"49";2020-03-22;0;0;NA;NA;NA;0;0
"01";"59";2020-03-22;2;2;NA;NA;NA;0;0
"01";"69";2020-03-22;2;2;NA;NA;NA;0;0
"01";"79";2020-03-22;1;1;NA;NA;NA;0;0
"01";"89";2020-03-22;0;0;NA;NA;NA;0;0
"01";"90";2020-03-22;0;0;NA;NA;NA;0;0
"02";"0";2020-03-22;19;5;NA;NA;NA;0;1
"02";"09";2020-03-22;0;0;NA;NA;NA;0;0
"02";"19";2020-03-22;0;0;NA;NA;NA;0;0
"02";"29";2020-03-22;2;1;NA;NA;NA;0;0
"02";"39";2020-03-22;3;0;NA;NA;NA;0;0
"02";"49";2020-03-22;3;1;NA;NA;NA;0;0
"02";"59";2020-03-22;6;0;NA;NA;NA;0;0
"02";"69";2020-03-22;4;3;NA;NA;NA;0;0
"02";"79";2020-03-22;1;0;NA;NA;NA;0;0
"02";"89";2020-03-22;0;0;NA;NA;NA;0;1
"02";"90";2020-03-22;0;0;NA;NA;NA;0;0
"03";"0";2020-03-22;0;0;NA;NA;NA;0;0
"03";"09";2020-03-22;0;0;NA;NA;NA;0;0
"03";"19";2020-03-22;0;0;NA;NA;NA;0;0
"03";"29";2020-03-22;0;0;NA;NA;NA;0;0
"03";"39";2020-03-22;0;0;NA;NA;NA;0;0
"03";"49";2020-03-22;0;0;NA;NA;NA;0;0
"03";"59";2020-03-22;0;0;NA;NA;NA;0;0
"03";"69";2020-03-22;0;0;NA;NA;NA;0;0
"03";"79";2020-03-22;0;0;NA;NA;NA;0;0
"03";"89";2020-03-22;0;0;NA;NA;NA;0;0
"03";"90";2020-03-22;0;0;NA;NA;NA;0;0
"04";"0";2020-03-22;2;2;NA;NA;NA;0;0
"04";"09";2020-03-22;0;0;NA;NA;NA;0;0
"04";"19";2020-03-22;0;0;NA;NA;NA;0;0
"04";"29";2020-03-22;0;0;NA;NA;NA;0;0
"04";"39";2020-03-22;0;0;NA;NA;NA;0;0
"04";"49";2020-03-22;0;0;NA;NA;NA;0;0
"04";"59";2020-03-22;0;0;NA;NA;NA;0;0
"04";"69";2020-03-22;0;0;NA;NA;NA;0;0
"04";"79";2020-03-22;1;1;NA;NA;NA;0;0
"04";"89";2020-03-22;1;1;NA;NA;NA;0;0
"04";"90";2020-03-22;0;0;NA;NA;NA;0;0
"06";"0";2020-03-22;0;0;NA;NA;NA;0;0
"06";"09";2020-03-22;0;0;NA;NA;NA;0;0
"06";"19";2020-03-22;0;0;NA;NA;NA;0;0
"06";"29";2020-03-22;0;0;NA;NA;NA;0;0
"06";"39";2020-03-22;0;0;NA;NA;NA;0;0
"06";"49";2020-03-22;0;0;NA;NA;NA;0;0
"06";"59";2020-03-22;0;0;NA;NA;NA;0;0
"06";"69";2020-03-22;0;0;NA;NA;NA;0;0
"06";"79";2020-03-22;0;0;NA;NA;NA;0;0
"06";"89";2020-03-22;0;0;NA;NA;NA;0;0
"06";"90";2020-03-22;0;0;NA;NA;NA;0;0
"11";"0";2020-03-22;2638;666;NA;NA;NA;545;148
"11";"09";2020-03-22;16;2;NA;NA;NA;10;0
"11";"19";2020-03-22;8;2;NA;NA;NA;3;0
"11";"29";2020-03-22;39;9;NA;NA;NA;41;0
"11";"39";2020-03-22;144;42;NA;NA;NA;86;1
"11";"49";2020-03-22;252;70;NA;NA;NA;63;5
"11";"59";2020-03-22;460;169;NA;NA;NA;102;5
"11";"69";2020-03-22;513;153;NA;NA;NA;94;21
"11";"79";2020-03-22;523;150;NA;NA;NA;71;36
"11";"89";2020-03-22;445;59;NA;NA;NA;56;58
"11";"90";2020-03-22;191;4;NA;NA;NA;14;18
"24";"0";2020-03-22;74;21;NA;NA;NA;10;3
"24";"09";2020-03-22;0;0;NA;NA;NA;0;0
"24";"19";2020-03-22;0;0;NA;NA;NA;1;0
"24";"29";2020-03-22;1;0;NA;NA;NA;0;0
"24";"39";2020-03-22;1;0;NA;NA;NA;1;0
"24";"49";2020-03-22;4;2;NA;NA;NA;1;0
"24";"59";2020-03-22;8;3;NA;NA;NA;2;0
"24";"69";2020-03-22;16;7;NA;NA;NA;2;0
"24";"79";2020-03-22;23;8;NA;NA;NA;2;1
"24";"89";2020-03-22;12;1;NA;NA;NA;1;2
"24";"90";2020-03-22;9;0;NA;NA;NA;0;0
"27";"0";2020-03-22;353;90;NA;NA;NA;180;48
"27";"09";2020-03-22;1;0;NA;NA;NA;0;0
"27";"19";2020-03-22;1;0;NA;NA;NA;2;0
"27";"29";2020-03-22;4;1;NA;NA;NA;16;0
"27";"39";2020-03-22;9;2;NA;NA;NA;15;0
"27";"49";2020-03-22;17;3;NA;NA;NA;22;1
"27";"59";2020-03-22;41;15;NA;NA;NA;34;2
"27";"69";2020-03-22;76;27;NA;NA;NA;21;5
"27";"79";2020-03-22;87;26;NA;NA;NA;24;13
"27";"89";2020-03-22;88;15;NA;NA;NA;27;18
"27";"90";2020-03-22;28;0;NA;NA;NA;18;9
"28";"0";2020-03-22;125;29;NA;NA;NA;17;8
"28";"09";2020-03-22;0;0;NA;NA;NA;0;0
"28";"19";2020-03-22;0;0;NA;NA;NA;0;0
"28";"29";2020-03-22;3;0;NA;NA;NA;2;0
"28";"39";2020-03-22;4;1;NA;NA;NA;0;0
"28";"49";2020-03-22;7;2;NA;NA;NA;1;0
"28";"59";2020-03-22;14;2;NA;NA;NA;5;0
"28";"69";2020-03-22;26;12;NA;NA;NA;6;1
"28";"79";2020-03-22;35;9;NA;NA;NA;2;2
"28";"89";2020-03-22;24;3;NA;NA;NA;1;4
"28";"90";2020-03-22;11;0;NA;NA;NA;0;1
"32";"0";2020-03-22;490;156;NA;NA;NA;178;69
"32";"09";2020-03-22;1;0;NA;NA;NA;13;0
"32";"19";2020-03-22;2;0;NA;NA;NA;2;0
"32";"29";2020-03-22;11;2;NA;NA;NA;15;0
"32";"39";2020-03-22;18;8;NA;NA;NA;29;0
"32";"49";2020-03-22;21;9;NA;NA;NA;32;1
"32";"59";2020-03-22;58;29;NA;NA;NA;28;0
"32";"69";2020-03-22;90;43;NA;NA;NA;12;10
"32";"79";2020-03-22;126;52;NA;NA;NA;22;21
"32";"89";2020-03-22;124;12;NA;NA;NA;15;31
"32";"90";2020-03-22;38;0;NA;NA;NA;9;6
"44";"0";2020-03-22;1744;385;NA;NA;NA;398;266
"44";"09";2020-03-22;8;0;NA;NA;NA;47;0
"44";"19";2020-03-22;2;1;NA;NA;NA;5;0
"44";"29";2020-03-22;18;1;NA;NA;NA;16;0
"44";"39";2020-03-22;38;11;NA;NA;NA;26;0
"44";"49";2020-03-22;94;30;NA;NA;NA;26;2
"44";"59";2020-03-22;181;55;NA;NA;NA;64;6
"44";"69";2020-03-22;364;122;NA;NA;NA;54;21
"44";"79";2020-03-22;460;136;NA;NA;NA;69;63
"44";"89";2020-03-22;393;22;NA;NA;NA;53;115
"44";"90";2020-03-22;137;0;NA;NA;NA;21;55
"52";"0";2020-03-22;107;28;NA;NA;NA;73;4
"52";"09";2020-03-22;0;0;NA;NA;NA;0;0
"52";"19";2020-03-22;0;0;NA;NA;NA;0;0
"52";"29";2020-03-22;1;0;NA;NA;NA;7;0
"52";"39";2020-03-22;1;0;NA;NA;NA;5;0
"52";"49";2020-03-22;6;1;NA;NA;NA;16;0
"52";"59";2020-03-22;15;3;NA;NA;NA;13;0
"52";"69";2020-03-22;27;11;NA;NA;NA;15;0
"52";"79";2020-03-22;30;9;NA;NA;NA;8;0
"52";"89";2020-03-22;18;3;NA;NA;NA;7;2
"52";"90";2020-03-22;7;0;NA;NA;NA;2;2
"53";"0";2020-03-22;130;31;NA;NA;NA;62;17
"53";"09";2020-03-22;0;0;NA;NA;NA;3;0
"53";"19";2020-03-22;0;0;NA;NA;NA;0;0
